,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#93,UA:,,dench,,S,"918,605",97.58%,PT,,,#93,FI:,,Mike Tyson,,A,"611,270",98.40%,ID,,,#93,NO:,,antonyw,,S,"771,967",99.07%,CN,,,#93,FR:,,Hifkil,,A,"619,102",98.69%,IT,,,#93,VN:,,smthelse,,A,"700,702",97.57%,DK,,,#93,TR:,,LyeRR,,A,"485,015",96.43%,AR,,,#93,NO:,,Melvr,,A,"512,821",97.99%,CN,,,#93,KZ:,,shiyumi,,A,"675,408",96.54%,PT,,,#93,AR:,,Seiong,,A,"667,146",99.59%,UY,,,#93,PT:,,tgnalice,,S,"795,894",95.29%,PE,,,#93,CN:,,lolol233,,A,"869,703",99.34%,AT,,,#93,CN:,,lolol233,HR,A,"607,316",97.87%,AT,,,#93,NL:,,John Zenith,NM,A,"809,840",99.48%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#94,PT:,,uatzap,,S,"918,017",98.82%,PE,,,#94,UA:,,baIner,,S,"610,409",98.51%,KZ,,,#94,MY:,,AHotDawg,,S,"769,651",93.68%,TW,,,#94,ES:,,BabyScylla,,A,"618,819",97.51%,CL,,,#94,MY:,,Rampax,,A,"696,474",96.76%,VN,,,#94,AT:,,Teppi Fangirl,, S ,"484,552",98.56%,CN,,,#94,TH:,,Arz3,,A,"506,734",97.78%,CN,,,#94,JP:,,RafuNa,,A,"669,171",97.34%,SG,,,#94,NL:,,John ethken,,A,"663,635",99.68%,BR,,,#94,CN:,,z980838928,,S,"791,003",96.88%,AT,,,#94,PT:,,Kuronora,,A,"864,044",97.50%,KZ,,,#94,TH:,,-Kedama,HD,A,"604,153",96.91%,AT,,,#94,BE:,,5joshi,HD,A,"805,044",97.95%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#95,CN:,,Ledeau_Fox,,S,"915,956",97.25%,NO,,,#95,ID:,,GNX,,A,"610,199",97.72%,NZ,,,#95,FI:,,Isak-,,A,"769,243",97.61%,RO,,,#95,NO:,,Melvr,,A,"614,256",98.16%,AT,,,#95,PE:,,SapeSape,,A,"695,501",96.86%,PT,,,#95,AT:,,tomadoi,,A,"483,584",95.60%,CN,,,#95,MY:,,Chiyuu,,A,"503,219",96.95%,VN,,,#95,AT:,,z10a,,S,"664,086",97.36%,CN,,,#95,DK:,,thebeastjona,,A,"660,826",96.67%,MY,,,#95,PT:,,tgnalice,,S,"789,747",94.57%,KZ,,,#95,VN:,,def,,A,"861,911",98.12%,MY,,,#95,PT:,,uatzap,NM,A,"603,249",98.85%,PE,,,#95,BR:,,Kurumiw,NM,A,"802,396",99.24%,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#96,UA:,,nooneloves,,A,"912,703",99.34%,KZ,,,#96,SG:,,Tebi,,A,"603,500",97.94%,GR,,,#96,IT:,,BELLOFIGO,,A,"760,792",97.45%,ES,,,#96,BR:,,Nyash,,A,"611,709",97.22%,SE,,,#96,NL:,,G e n g a o z o,,A,"695,376",97.84%,BR,,,#96,ES:,,A L E P H,,A,"482,937",97.50%,FR,,,#96,VN:,,_Casiofx580vnx,,A,"493,998",96.24%,MY,,,#96,CN:,,lolol234,,A,"662,677",97.76%,NO,,,#96,MY:,,AHotDawg,,A,"656,439",95.24%,VN,,,#96,PH:,,zonelouise,,S,"780,114",99.21%,SE,,,#96,PT:,,uatzap,,A,"861,905",98.75%,UA,,,#96,RO:,,etn,HR,A,"601,928",98.63%,NZ,,,#96,SE:,,trumpatino69,NM,A,"797,633",98.28%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#97,TH:,,-Kedama,,S,"910,638",99.36%,NO,,,#97,CN:,,lolol235,,A,"601,079",96.94%,AT,,,#97,GR:,,JackPaX,,S,"759,352",98.68%,JP,,,#97,SG:,,Tebi,,A,"611,386",98.28%,GR,,,#97,TR:,,Shinkiro,,A,"689,108",97.91%,AR,,,#97,SE:,,Fejlan,,A,"482,819",98.04%,BR,,,#97,SG:,,GSBlank,,A,"492,120",98.11%,JP,,,#97,UY:,,Melxdy,,A,"662,532",97.78%,AR,,,#97,HK:,,Tsukime,,A,"652,748",97.73%,SG,,,#97,CN:,,z980838928,,A,"774,890",98.10%,TH,,,#97,FR:,,calangi,,A,"854,588",99.17%,ES,,,#97,BR:,,VitorSkull,HD, S ,"601,434",97.87%,NL,,,#97,JP:,,YMD,NM,A,"790,345",98.69%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#98,PT:,,uatzap,,A,"909,031",97.29%,UA,,,#98,UY:,,PLOXARU,,A,"597,424",97.50%,AR,,,#98,CL:,,Intercambing,,S,"758,011",98.43%,ES,,,#98,AT:,,Teppi,,A,"610,938",98.55%,CN,,,#98,JP:,,YMD,, S ,"686,062",97.50%,GR,,,#98,NL:,,Dolter,,A,"482,758",97.93%,SE,,,#98,UY:,,Rebo,,A,"489,167",98.30%,BE,,,#98,SG:,,hollowknees,,A,"658,822",98.21%,HK,,,#98,GR:,,JackPaX,,A,"648,292",98.64%,SG,,,#98,UA:,,Kotsik,,S,"774,038",93.79%,KZ,,,#98,CL:,,alfiu,,A,"849,588",98.47%,FR,,,#98,UY:,,Rebo,HD,A,"597,678",98.37%,BE,,,#98,DK:,,Sobu-,HD,A,"785,859",98.98%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#99,SG:,,Cymango,,S,"908,659",97.25%,HK,,,#99,ID:,,FAW,,A,"597,139",98.08%,NZ,,,#99,SE:,,Guyra_,,S,"755,893",96.24%,NL,,,#99,GR:,,Nekkid,,A,"609,724",98.81%,HK,,,#99,SG:,,qstronaut,,A,"685,911",98.51%,JP,,,#99,AT:,,tomadoi,,A,"476,750",96.54%,TH,,,#99,RO:,,origin_,,A,"485,987",97.50%,NZ,,,#99,AR:,,jackzebra,,A,"655,966",98.02%,UY,,,#99,UY:,,Rebo,,A,"645,015",98.24%,BE,,,#99,NL:,,John breathe,,A,"758,148",96.04%,PH,,,#99,PT:,,RafaMat,,A,"849,174",99.43%,PE,,,#99,PT:,,Big Yikes,NM,A,"588,108",97.53%,UA,,,#99,TH:,,Arz3,NM,A,"783,938",98.38%,CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#100,MY:,,mabayu,,S,"908,343",98.42%,VN,,,#100,CL:,,siiphs,,A,"596,813",97.92%,IT,,,#100,PE:,,MiguisXD,,A,"752,370",96.72%,UA,,,#100,IT:,,Ryuzaki,,A,"609,215",98.98%,FR,,,#100,ID:,,Hakui Koyori,,A,"682,389",97.70%,RO,,,#100,FR:,,Satsukiiii,,A,"472,293",96.28%,ES,,,#100,PE:,,MiguisXD,,A,"485,728",98.30%,PT,,,#100,JP:,,Homutan,,A,"654,901",97.43%,GR,,,#100,MY:,,Harumi Ena,,A,"638,996",98.41%,TW,,,#100,SE:,,scylla,,S,"751,222",98.57%,BR,,,#100,JP:,,YMD,,A,"844,812",97.85%,SG,,,#100,CL:,,alfiu,NM,A,"585,758",97.50%,FR,,,#100,ID:,,MineFrostID,HR,A,"774,125",97.85%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#101,FI:,,vaadin peukkua,,S,"908,206",98.52%,RO,,,#101,CN:,,lolol235,,S,"595,983",98.10%,NO,,,#101,AT:,,Teppi,,S,"745,452",97.29%,TH,,,#101,UY:,,PLOXARU,,A,"608,616",98.84%,AR,,,#101,NZ:,,5aiyku,,A,"680,960",99.15%,RO,,,#101,PH:,,Icarussy,,A,"469,081",94.82%,NL,,,#101,MY:,,Rampax,,A,"475,909",98.05%,VN,,,#101,SG:,,GSBlank,,A,"653,697",95.03%,JP,,,#101,JP:,,Homutan,,A,"624,267",98.14%,HK,,,#101,ES:,,A L E P H,,A,"750,694",98.05%,IT,,,#101,HK:,,Hibiki,,A,"842,038",97.88%,GR,,,#101,FI:,,Isak-,NM,A,"585,581",95.90%,ID,,,#101,BE:,,Hanori,NM,A,"773,132",98.47%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#102,AR:,,viciobylike,,A,"905,489",99.05%,TR,,,#102,TR:,,spray-,,A,"595,258",97.87%,BE,,,#102,JP:,,Furamun,,A,"741,333",96.17%,HK,,,#102,AR:,,viciobylike,,A,"602,494",98.36%,UY,,,#102,HK:,,flyond,, S ,"675,218",98.25%,SG,,,#102,VN:,,smthelse,,A,"468,249",96.87%,TW,,,#102,VN:,,Another Guy,,A,"475,051",97.26%,MY,,,#102,AR:,,viciobylike,,A,"649,251",96.71%,BE,,,#102,NO:,,Melvr,,A,"617,863",98.99%,CN,,,#102,PT:,,PeterPen,,S,"748,826",96.94%,PE,,,#102,TH:,,Lesperry,,A,"834,933",98.42%,AT,,,#102,PT:,,Kuronora,HR,A,"582,091",94.98%,UA,,,#102,BE:,,Mornis,NM,A,"764,128",98.16%,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#103,SG:,,Cymango,,S,"904,457",97.20%,JP,,,#103,ES:,,A L E P H,,A,"587,529",98.04%,IT,,,#103,NL:,,G e n g a o z o,,A,"741,294",97.67%,SE,,,#103,TH:,,Lesperry,,A,"599,004",97.63%,AT,,,#103,KZ:,,3uma,, S ,"673,362",97.63%,PT,,,#103,AR:,,Penguo,,A,"462,862",96.41%,BE,,,#103,MY:,,Chiyuu,,A,"471,477",97.08%,DK,,,#103,SG:,,GSBlank,,S,"646,753",96.84%,HK,,,#103,JP:,,Furamun,,A,"613,840",99.47%,HK,,,#103,UY:,,PLOXARU,,S,"748,646",98.48%,TR,,,#103,TR:,,Orkay,,A,"832,988",98.73%,AR,,,#103,PE:,,P r a h,NM,A,"580,950",97.33%,PT,,,#103,GR:,,-Puyu,HD,A,"761,883",98.21%,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#104,ID:,,Stixe,,S,"903,830",98.70%,FI,,,#104,PT:,,uatzap,,A,"585,940",97.38%,PE,,,#104,AR:,,Amuro,,A,"739,743",97.47%,TR,,,#104,CL:,,siiphs,,A,"598,387",97.92%,ES,,,#104,VN:,,Seamie,,A,"671,027",98.74%,DK,,,#104,TR:,,spray-,,A,"459,755",96.65%,AR,,,#104,VN:,,Another Guy,,A,"468,478",98.07%,TW,,,#104,RO:,,etn,,A,"643,323",98.76%,ID,,,#104,SG:,,Dawnwing,,A,"609,465",97.94%,HK,,,#104,SE:,,trumpatino69,,A,"744,538",97.86%,NL,,,#104,SG:,,hollowknees,,S,"825,270",99.45%,HK,,,#104,GR:,,JackPaX,HD,A,"574,275",96.58%,SG,,,#104,PH:,,LordGabriel,HR,S,"760,753",98.57%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#105,FI:,,Amasetic,,A,"899,789",99.71%,RO,,,#105,TW:,,Ruyaya,,A,"583,073",97.22%,VN,,,#105,TH:,,Lesperry,,A,"737,830",96.58%,CN,,,#105,IT:,,BELLOFIGO,,A,"597,091",97.75%,FR,,,#105,FI:,,Kalanluu,,A,"668,028",97.42%,RO,,,#105,ES:,,junamat,,A,"455,256",96.76%,FR,,,#105,SG:,,Tebi,,A,"457,351",97.11%,JP,,,#105,SE:,,scylla,,S,"642,670",98.63%,NL,,,#105,FR:,,Satsukiiii,,A,"608,805",99.25%,ES,,,#105,DK:,,Polle,,A,"744,511",96.12%,MY,,,#105,NO:,,NINERIK,,A,"820,207",98.55%,AT,,,#105,SG:,,Tebi,NM,A,"567,270",96.83%,HK,,,#105,MY:,,mabayu,HD,A,"760,090",98.19%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#106,JP:,,Furamun,,S,"898,998",97.84%,SG,,,#106,AR:,,Bomilk,,A,"580,073",98.02%,UY,,,#106,UA:,,nooneloves,,A,"737,811",95.74%,KZ,,,#106,TH:,,chests,,S,"596,872",97.58%,AT,,,#106,BE:,,hexi,,A,"667,611",97.74%,UY,,,#106,SE:,,Guyra_,,A,"453,069",97.37%,NL,,,#106,MY:,,Rampax,,A,"455,599",95.60%,DK,,,#106,HK:,,flyond,,B,"637,251",92.96%,JP,,,#106,GR:,,MyAimPeeps,,A,"607,316",96.68%,SG,,,#106,FR:,,Satsukiiii,,S,"742,880",98.16%,CL,,,#106,FR:,,fiaee,,A,"819,845",99.21%,ES,,,#106,VN:,,def,NM,A,"565,353",98.40%,DK,,,#106,GR:,,Nekkid,HDHR,A,"742,798",97.43%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#107,ES:,,ESCRUPULILLO,,A,"894,026",99.54%,CL,,,#107,ES:,,Palodex,,A,"579,983",96.66%,IT,,,#107,NZ:,,Saiyku,,A,"736,831",96.85%,RO,,,#107,PE:,,P r a h,,A,"590,048",97.73%,UA,,,#107,CL:,,alfiu,,A,"661,256",98.93%,ES,,,#107,BR:,,VitorSkull,,A,"452,111",96.30%,SE,,,#107,MY:,,mabayu,,A,"445,587",97.52%,VN,,,#107,BR:,,-izzy,,S,"633,353",97.34%,PH,,,#107,SG:,,Cymango,,A,"604,461",97.79%,HK,,,#107,ES:,,towny1,,A,"742,699",96.72%,FR,,,#107,CL:,,xXChokgamerXx,,A,"816,853",97.68%,ES,,,#107,GR:,,Nekkid,HDHR,A,"560,149",97.19%,SG,,,#107,MY:,,Harumi Ena,NM,A,"738,920",98.28%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#108,ES:,,marbl,,S,"889,868",96.69%,CL,,,#108,GR:,,-Puyu,,A,"579,312",97.94%,JP,,,#108,ID:,,Stixe,,S,"736,267",96.60%,FI,,,#108,NL:,,John Zenith,,A,"589,959",98.79%,SE,,,#108,BE:,,hexi,,A,"661,042",98.25%,TR,,,#108,CL:,,NO37,,A,"451,922",97.85%,ES,,,#108,TR:,,gheanfoil,,A,"441,462",98.41%,BE,,,#108,DK:,,Polle,,S,"627,587",97.32%,VN,,,#108,GR:,,-Puyu,,A,"603,966",98.62%,SG,,,#108,TR:,,Clutch,,S,"741,293",95.30%,UY,,,#108,TH:,,-Kedama,,A,"815,110",99.06%,AT,,,#108,PE:,,MiguisXD,NM,A,"554,285",96.18%,PT,,,#108,AR:,,viciobylike,NM,S,"738,601",99.07%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#109,JP:,,Furamun,,S,"880,443",98.21%,HK,,,#109,TW:,,GAO HAO,,A,"578,152",97.27%,MY,,,#109,NL:,,John ethken,,A,"735,631",96.99%,PH,,,#109,SE:,,melwem,,A,"589,252",98.79%,NL,,,#109,ES:,,BabyScylla,,A,"659,902",98.68%,CL,,,#109,AT:,,tomadoi,,A,"448,797",96.32%,NO,,,#109,DK:,,Polle,,A,"441,200",94.97%,MY,,,#109,RO:,,badeu,,A,"627,566",97.52%,ID,,,#109,DK:,,mads,,A,"595,110",98.67%,MY,,,#109,UY:,,Melxdy,,S,"739,295",98.11%,AR,,,#109,RO:,,etn,,S,"814,468",99.19%,FI,,,#109,HK:,,Hibiki,NM,A,"552,208",95.59%,SG,,,#109,MY:,,mint breeze,NM,A,"734,229",98.14%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#110,NO:,,papercandle,,A,"877,761",98.04%,AT,,,#110,ES:,,Palodex,,A,"575,552",96.82%,FR,,,#110,UY:,,PLOXARU,,A,"720,687",97.20%,BE,,,#110,KZ:,,3uma,,S,"587,806",97.61%,PT,,,#110,RO:,,Kehest,,A,"656,414",98.42%,NZ,,,#110,NZ:,,ozbert,,B,"444,468",92.45%,FI,,,#110,IT:,,MeOwz,,A,"417,853",97.89%,FR,,,#110,NO:,,YokesPai,,A,"627,037",95.86%,CN,,,#110,SG:,,GSBlank,,A,"577,070",98.36%,HK,,,#110,KZ:,,Ternafis,,A,"736,021",94.99%,UA,,,#110,NL:,,John ethken,,A,"813,852",98.62%,SE,,,#110,NL:,,G e n g a o z o,HD,A,"549,189",97.00%,BR,,,#110,UA:,,dench,NM,A,"718,041",98.17%,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#111,UA:,,dench,,S,"866,154",97.21%,PE,,,#111,BE:,,MRB,,A,"574,586",96.23%,UY,,,#111,BR:,,kagiura,,A,"710,912",96.01%,PH,,,#111,KZ:,,Ternafis,,A,"573,119",98.26%,UA,,,#111,PE:,,MiguisXD,,A,"653,855",95.22%,KZ,,,#111,MY:,,Chiyuu,,A,"442,503",96.02%,VN,,,#111,MY:,,Chibi Maruko,,A,"413,354",97.61%,DK,,,#111,VN:,,Another Guy,,A,"625,626",97.21%,MY,,,#111,GR:,,MyAimPeeps,,A,"543,686",97.45%,HK,,,#111,MY:,,Rampax,,A,"729,820",97.46%,DK,,,#111,SG:,,Mekeyo,,A,"813,018",97.66%,HK,,,#111,NZ:,,Kyujin,HD,A,"549,026",96.80%,RO,,,#111,CL:,,NO37,HD,A,"716,861",99.09%,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#112,SE:,,scylla,,A,"858,194",99.11%,PH,,,#112,ES:,,ESCRUPULILLO,,A,"574,422",94.48%,FR,,,#112,ES:,,A L E P H,,S,"708,148",98.79%,CL,,,#112,AT:,,tomadoi,,A,"571,868",97.92%,NO,,,#112,JP:,,YMD,,A,"652,986",98.76%,SG,,,#112,NL:,,John breathe,,A,"442,036",96.56%,PH,,,#112,ID:,,Stixe,,A,"392,974",95.28%,NZ,,,#112,FI:,,Amasetic,,A,"623,672",99.06%,ID,,,#112,HK:,,flyond,,A,"523,054",97.00%,GR,,,#112,NO:,,Pinguinzi,,S,"720,030",96.04%,CN,,,#112,SG:,,Tebi,,A,"812,129",97.39%,GR,,,#112,HK:,,Hibiki,NM,A,"545,885",97.84%,JP,,,#112,TW:,,GAO HAO,NM,A,"716,269",99.55%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#113,PE:,,SapeSape,,A,"856,532",97.34%,KZ,,,#113,MY:,,Chiyuu,,A,"573,651",99.15%,TW,,,#113,VN:,,smthelse,,A,"701,587",95.44%,DK,,,#113,SE:,,Andros,,A,"566,664",96.76%,BR,,,#113,TW:,,GAO HAO,,A,"651,261",97.97%,DK,,,#113,AR:,,Bomilk,,A,"441,665",97.15%,BE,,,,,,,,,,,,,,#113,NL:,,John Zenith,,A,"618,163",95.60%,SE,,,,,,,,,,,,,,#113,PH:,,NathanRam1918,,A,"718,089",94.69%,SE,,,#113,AT:,,fedoragoose,,S,"808,305",97.70%,NO,,,#113,GR:,,JackPaX,HD,A,"543,076",97.42%,HK,,,#113,NZ:,,ozbert,HD,A,"713,756",98.36%,FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#114,TR:,,gheanfoil,,A,"854,161",98.45%,BE,,,#114,UY:,,helvetia,,A,"571,862",98.41%,AR,,,#114,PH:,,perhap,,S,"699,810",97.15%,SE,,,#114,CN:,,lolol233,,A,"564,675",98.06%,AT,,,#114,NZ:,,Kyujin,,A,"651,072",98.76%,FI,,,#114,CN:,,z980838928,,A,"438,169",96.85%,AT,,,,,,,,,,,,,,#114,HK:,,misha awa,,A,"614,986",96.86%,SG,,,,,,,,,,,,,,#114,PT:,,tgnalice,,S,"715,009",95.83%,UA,,,#114,PE:,,SapeSape,,A,"806,891",98.55%,KZ,,,#114,CL:,,NO37,HD,A,"542,488",98.23%,FR,,,#114,FI:,,Isak-,HD,A,"712,281",99.53%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#115,AR:,,Tofy,,S,"852,984",97.47%,BE,,,#115,BE:,,5joshi,,A,"567,726",99.07%,TR,,,#115,ID:,,Thatnoobguy,,S,"684,910",96.03%,FI,,,#115,FR:,,Satsukiiii,,A,"560,919",99.23%,IT,,,#115,UA:,,baIner,,A,"650,438",97.78%,PT,,,#115,NL:,,Wind Tales,, S ,"437,535",96.28%,PH,,,,,,,,,,,,,,#115,PT:,,Kuronora,,A,"595,773",97.30%,KZ,,,,,,,,,,,,,,#115,CN:,,lolol235,,S,"711,456",97.34%,TH,,,#115,MY:,,Rampax,,S,"801,491",98.75%,TW,,,#115,SG:,,Tebi,NM,A,"541,615",96.91%,JP,,,#115,MY:,,n0 head,NM,A,"703,948",98.52%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#116,RO:,,origin_,,S,"846,506",99.22%,FI,,,#116,FR:,,fiaee,,A,"567,700",98.67%,ES,,,#116,JP:,,RafuNa,,S,"671,050",98.24%,SG,,,#116,HK:,,flyond,,A,"558,943",98.02%,JP,,,#116,JP:,,shouponpon,, S ,"645,594",98.34%,SG,,,#116,NL:,,John ethken,,A,"431,418",95.91%,PH,,,,,,,,,,,,,,#116,UY:,,Rebo,,A,"595,632",96.75%,TR,,,,,,,,,,,,,,#116,FR:,,Satsukiiii,,A,"710,091",96.93%,ES,,,#116,FR:,,calangi,,S,"801,244",99.01%,IT,,,#116,UA:,,dench,NM,A,"539,169",97.87%,PT,,,#116,GR:,,Nekkid,HDHR,A,"699,990",97.85%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#117,AT:,,z10a,,S,"845,050",98.56%,TH,,,#117,GR:,,-Puyu,,A,"559,687",97.69%,SG,,,#117,JP:,,Furamun,,S,"667,640",96.51%,GR,,,#117,VN:,,Seamie,,A,"557,930",99.25%,DK,,,#117,HK:,,flyond,,A,"644,485",97.63%,GR,,,#117,KZ:,,shiyumi,,A,"431,235",98.00%,PE,,,,,,,,,,,,,,#117,ID:,,lifeline,,A,"592,834",97.73%,FI,,,,,,,,,,,,,,#117,AT:,,Akuma no Tenshi,,A,"708,684",96.98%,CN,,,#117,BE:,,Mornis,,S,"799,367",98.66%,UY,,,#117,RO:,,Kehest,NM,A,"532,757",97.53%,NZ,,,#117,BR:,,-izzy,HR,S,"696,653",98.67%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#118,PH:,,Jitterish,,A,"841,569",97.40%,BR,,,#118,DK:,,thebeastjona,,A,"553,982",96.66%,VN,,,#118,PH:,,Icarussy,,S,"666,666",97.40%,BR,,,#118,KZ:,,nybia,,A,"552,098",97.15%,UA,,,#118,TW:,,Ruyaya,,A,"644,469",98.34%,VN,,,#118,VN:,,smthelse,,A,"429,421",95.97%,MY,,,,,,,,,,,,,,#118,DK:,,iamVill,,A,"591,344",94.38%,VN,,,,,,,,,,,,,,#118,TR:,,LyeRR,,A,"706,166",96.28%,UY,,,#118,KZ:,,Kamensh1k,,A,"797,705",98.66%,PE,,,#118,PE:,,SapeSape,HR,A,"530,080",95.71%,UA,,,#118,SG:,,qstronaut,HD,A,"695,933",99.47%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#119,BE:,,Mornis,,A,"821,349",98.88%,TR,,,#119,NZ:,,Kyujin,,A,"552,567",96.45%,RO,,,#119,CN:,,Moonlit111,,S,"664,869",95.51%,NO,,,#119,PE:,,P r a h,,A,"544,794",97.58%,PT,,,#119,BE:,,5joshi,,A,"643,046",98.42%,UY,,,#119,PE:,,SapeSape,,A,"429,293",96.34%,KZ,,,,,,,,,,,,,,#119,KZ:,,3uma,,A,"591,114",97.02%,PT,,,,,,,,,,,,,,#119,NL:,,John ethken,,A,"705,217",98.29%,SE,,,#119,GR:,,JackPaX,,S,"793,372",99.72%,HK,,,#119,KZ:,,shiyumi,NM,A,"528,904",98.04%,PT,,,#119,HK:,,misha awa,HD,A,"688,066",99.16%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
