,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,xootynator,,S,"988,256",99.31%,,,,,,,,evil grape,,S,"983,022",99.54%,,,,,,,,skia1,,S,"924,391",97.75%,,,,,,,,-izzy,,S,"786,893",93.85%,,,,,,,,decaten,,A,"738,517",98.76%,,,,,,,,evil grape,,A,"662,422",97.47%,,,,,,,,Wanderio,,A,"810,714",97.55%,,,,,,,,ozbert,,A,"546,186",97.41%,,,,,,,,LATAJACYTUNCZYK,,S,"1,112,657",97.86%,,,,,,,,aknzx,,S,"1,143,436",98.69%,,,,,,,,Zylice,,A,"666,717",98.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,nujabes,,A,"616,484",99.45%,,,,,,,,MALISZEWSKI,,A,"690,879",98.86%,,,,,,,,Plasma,,A,"635,867",98.46%,,,,,,,,Coreanmaluco,,A,"613,236",96.12%,,,,,,,,EthantrixV3,,A,"671,322",99.00%,,,,,,,,hav,,A,"545,250",98.75%,,,,,,,,Zylice,,A,"496,803",97.20%,,,,,,,,she gon pay me,,A,"539,749",98.67%,,,,,,,,Amamya Kokoro,,S,"1,097,389",97.64%,,,,,,,,ASecretBox,,S,"969,825",99.31%,,,,,,,,yip,,A,"463,129",98.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,yip,,A,"523,846",98.83%,,,,,,,,Rafis,,A,"634,538",99.52%,,,,,,,,Bubbleman,,A,"522,108",98.52%,,,,,,,,Nyash,,A,"547,220",97.29%,,,,,,,,[C],,A,"492,433",98.58%,,,,,,,,milosz,,A,"544,596",98.39%,,,,,,,,yip,,A,"485,060",98.71%,,,,,,,,Kyujin,,A,"500,004",98.75%,,,,,,,,Chipori,,A,"614,836",97.62%,,,,,,,,cloppit,,A,"630,120",99.25%,,,,,,,,Wanderio,,A,"420,843",97.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#8,,Canada,xootynator,,S,"995,116",99.59%,"3,127,009",1,,,#8,,Poland,evil grape,,S,"988,605",99.68%,"3,237,619",1,,,#8,,Canada,Zylice,,S,"949,073",98.59%,"3,014,471",1,,,#8,,Australia,mrekk,,S,"918,534",97.92%,"2,692,106",1,,,#8,,Canada,xootynator,,A,"860,644",99.20%,"2,655,148",2,,,#8,,Canada,xootynator,,A,"854,498",97.47%,"2,470,708",2,,,#8,,United States,Pezz,,A,"779,948",98.57%,"2,598,292",2,,,#8,,Russian Federation,Welter,,A,"791,818",99.40%,"2,571,986",2,,,#8,,Malaysia,n0 head,,S,"1,152,563",98.96%,"3,917,916",1,,,#8,,Norway,Pinguinzi,,S,"1,095,913",97.39%,"3,901,928",2,,,#8,,United Kingdom,skia1,,A,"876,725",98.45%,"2,577,073",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Wanderio,,A,"978,355",99.28%,,,,,,,,MALISZEWSKI,,S,"959,130",98.90%,,,,,,,,xootynator,,A,"828,164",98.71%,,,,,,,,palr,,S,"813,831",94.66%,,,,,,,,Wanderio,, S ,"746,528",98.73%,,,,,,,,Zylice,,A,"618,183",96.71%,,,,,,,,decaten,,A,"751,824",98.48%,,,,,,,,Lexu2S,,A,"682,869",99.16%,,,,,,,,mint breeze,,A,"1,111,351",97.93%,,,,,,,,NINERIK,,A,"1,075,091",99.35%,,,,,,,,Bubbleman,,A,"602,234",98.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,nujabes,,A,"661,152",99.52%,,,,,,,,milosz,,S,"725,266",99.44%,,,,,,,,SparklyFairy200,,A,"647,602",97.67%,,,,,,,,ASecretBox,,S,"497,220",97.32%,,,,,,,,SparklyFairy200,,A,"558,280",97.86%,,,,,,,,steamhappy,,A,"551,628",98.14%,,,,,,,,WindowLife,,A,"540,436",98.26%,,,,,,,,gamer228666,,A,"620,839",99.37%,,,,,,,,Rampax,,S,"1,079,904",97.10%,,,,,,,,HUNDUR,,A,"999,387",98.54%,,,,,,,,fudge,,A,"565,044",98.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Zylice,,A,"492,386",98.86%,,,,,,,,szedis,,A,"564,618",98.04%,,,,,,,,Wanderio,,A,"589,632",98.27%,,,,,,,,aknzx,,A,"462,521",97.16%,,,,,,,,Zylice,,A,"489,696",98.19%,,,,,,,,Wanderio,,A,"446,399",94.73%,,,,,,,,rektygon,,A,"526,084",98.40%,,,,,,,,desuqe,,A,"476,460",98.61%,,,,,,,,Harumi Ena,,A,"574,098",93.58%,,,,,,,,papercandle,,A,"731,537",98.01%,,,,,,,,Plasma,,A,"533,070",98.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#9,,United Kingdom,Bubbleman,,S,"928,129",98.69%,"2,993,625",1,,,#9,,United States,rektygon,,S,"990,793",99.73%,"3,219,921",2,,,#9,,Russian Federation,Welter,,S,"961,829",98.92%,"3,013,610",2,,,#9,,Sweden,scylla,,S,"881,380",96.77%,"2,686,117",2,,,#9,,Chile,Intercambing,,A,"781,710",99.09%,"2,640,787",2,,,#9,,South Korea,Amamya Kokoro,, S ,"1,008,054",98.45%,"2,431,523",2,,,#9,,Russian Federation,Welter,,A,"738,405",98.83%,"2,590,544",1,,,#9,,China,lolol233,,A,"701,372",99.64%,"2,568,332",2,,,#9,,Japan,YMD,,S,"1,041,113",95.84%,"3,871,648",2,,,#9,,Australia,ASecretBox,,A,"1,124,964",99.09%,"3,851,912",1,,,#9,,South Korea,LATAJACYTUNCZYK,,A,"705,529",97.97%,"2,570,713",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,fudge,,A,"858,589",99.66%,,,,,,,,decaten,,S,"989,928",99.73%,,,,,,,,Skrowell,,A,"835,417",98.42%,,,,,,,,Lightningfox,,S,"859,746",96.04%,,,,,,,,alfiu,,A,"747,686",99.31%,,,,,,,,LATAJACYTUNCZYK,,A,"695,616",96.45%,,,,,,,,desuqe,,A,"637,042",99.18%,,,,,,,,Crystal,,A,"679,367",98.92%,,,,,,,,Aotoleen,,A,"1,035,949",95.62%,,,,,,,,aknzx,,S,"1,114,927",98.04%,,,,,,,,Amamya Kokoro,,A,"700,197",98.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Plasma,,S,"710,058",99.78%,,,,,,,,WindowLife,,A,"649,431",98.66%,,,,,,,,desuqe,,A,"645,735",98.79%,,,,,,,,Fejlan,,A,"490,979",94.87%,,,,,,,,siiphs,, S ,"684,589",98.78%,,,,,,,,Allegrissimo,,A,"403,241",97.06%,,,,,,,,BJIADOC,,A,"613,405",97.29%,,,,,,,,lolol235,,A,"640,239",99.06%,,,,,,,,Furamun,,S,"964,382",98.22%,,,,,,,,mrekk,,A,"1,007,607",98.68%,,,,,,,,Allegrissimo,,A,"594,774",98.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Mahmood,,A,"496,849",98.90%,,,,,,,,Pezz,,A,"589,769",97.78%,,,,,,,,gamer228666,,A,"570,629",98.09%,,,,,,,,Guyra_,,S,"454,012",95.96%,,,,,,,,NO37,,A,"426,802",97.31%,,,,,,,,Nopekjk,,A,"324,612",94.71%,,,,,,,,gamer228666,,A,"601,692",97.65%,,,,,,,,lolol234,,A,"547,354",98.96%,,,,,,,,haga1115,,A,"830,204",99.00%,,,,,,,,cloppit,,A,"604,414",98.14%,,,,,,,,[Karcher],,A,"570,213",98.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#10,,Poland,Kosiarek,,S,"1,012,235",99.86%,"2,958,483",1,,,#10,,Australia,mrekk,,S,"965,874",99.08%,"3,218,674",1,,,#10,,United States,decaten,,S,"965,681",99.00%,"2,997,818",1,,,#10,,South Korea,Nopekjk,,S,"893,006",97.19%,"2,649,592",2,,,#10,,Thailand,miinr,,A,"762,143",97.44%,"2,612,129",2,,,#10,,South Korea,LATAJACYTUNCZYK,, S ,"971,392",97.45%,"2,328,023",1,,,#10,,Austria,z10a,,A,"1,009,849",97.98%,"2,546,732",1,,,#10,,China,lolol233,,A,"667,017",99.51%,"2,531,507",1,,,#10,,Canada,nujabes,,S,"1,106,804",97.72%,"3,851,601",2,,,#10,,United Kingdom,MALTESER,,S,"1,132,131",98.47%,"3,819,602",2,,,#10,,Austria,z10a,,A,"763,860",97.64%,"2,473,909",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,MALISZEWSKI,,A,"822,280",99.74%,,,,,,,,ASecretBox,,A,"892,592",99.18%,,,,,,,,tekkito,,A,"687,714",99.13%,,,,,,,,Amamya Kokoro,,S,"729,945",96.54%,,,,,,,,-Kedama,,A,"734,766",99.06%,,,,,,,,Amamya Kokoro,, S ,"624,498",97.75%,,,,,,,,fedoragoose,,A,"644,611",97.06%,,,,,,,,lolol234,,A,"645,656",99.37%,,,,,,,,SparklyFairy200,,A,"1,075,851",98.38%,,,,,,,,Accolibed,,S,"1,011,958",98.36%,,,,,,,,fedoragoose,,A,"643,520",97.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,milosz,,A,"656,058",99.48%,,,,,,,,cloppit,,A,"700,756",98.90%,,,,,,,,EthantrixV3,,A,"677,603",96.63%,,,,,,,,LATAJACYTUNCZYK,,A,"536,966",97.53%,,,,,,,,Lesperry,,A,"673,648",98.51%,,,,,,,,Nopekjk,,A,"376,210",96.88%,,,,,,,,z9a,,A,"548,206",94.23%,,,,,,,,Crystal,,A,"618,336",98.62%,,,,,,,,PinkEyeFan2013,,S,"922,556",99.02%,,,,,,,,Bubbleman,,A,"843,864",98.39%,,,,,,,,Akuma no Tenshi,,A,"536,632",98.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,gnahus,,A,"467,910",99.14%,,,,,,,,Xaver,,A,"659,452",98.76%,,,,,,,,Pezz,,A,"666,820",98.77%,,,,,,,,Allegrissimo,,S,"489,675",96.41%,,,,,,,,chests,,A,"441,572",97.17%,,,,,,,,Allegrissimo,,A,"355,923",95.75%,,,,,,,,Akuma no Tenshi,,A,"344,066",96.14%,,,,,,,,lolol235,,A,"600,498",99.26%,,,,,,,,Zylice,,A,"746,390",98.93%,,,,,,,,skia1,,A,"831,649",96.71%,,,,,,,,z9a,,A,"529,897",98.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#11,,Thailand,Lesperry,,S,"1,008,687",99.72%,"2,942,223",2,,,#11,,Brazil,-izzy,,S,"976,358",99.36%,"3,192,026",1,,,#11,,Russian Federation,Welter,,S,"971,101",99.17%,"2,994,846",1,,,#11,,China,Moonlit111,,S,"865,268",96.35%,"2,621,601",2,,,#11,,United Kingdom,fudge,, S ,"809,261",99.48%,"2,609,977",1,,,#11,,Chile,NO37,,A,"713,142",98.39%,"2,152,710",2,,,#11,,France,Hifkil,,A,"869,502",97.60%,"2,505,458",2,,,#11,,South Korea,Suyong_,,A,"671,535",99.48%,"2,529,866",1,,,#11,,Germany,yary,,S,"1,095,983",97.31%,"3,851,593",1,,,#11,,Russian Federation,Welter,,S,"1,145,234",98.79%,"3,793,374",1,,,#11,,United Kingdom,skia1,,A,"879,726",98.73%,"2,465,745",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,chests,,A,"761,947",99.48%,,,,,,,,Nyash,,S,"973,490",99.27%,,,,,,,,Skrowell,,S,"710,933",98.98%,,,,,,,,lolol235,,A,"652,527",96.17%,,,,,,,,Plasma,,A,"725,229",98.06%,,,,,,,,Gonzah,,A,"535,919",96.57%,,,,,,,,Musty,,A,"594,131",97.86%,,,,,,,,[Karcher],,A,"662,407",99.61%,,,,,,,,ZeitFrost,,S,"978,619",98.19%,,,,,,,,maxim,,A,"1,132,156",98.43%,,,,,,,,Bubbleman,,A,"573,440",98.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hinamon,,A,"604,363",99.28%,,,,,,,,Coreanmaluco,,A,"718,781",97.70%,,,,,,,,gamer228666,,A,"694,095",96.73%,,,,,,,,Crystal,,S,"570,341",96.33%,,,,,,,,Bubbleman,,A,"565,185",97.89%,,,,,,,,Intercambing,,A,"475,875",98.14%,,,,,,,,Satsukiiii,,A,"578,942",97.81%,,,,,,,,Amamya Kokoro,,A,"661,485",99.37%,,,,,,,,aimbotcone,,A,"926,737",99.21%,,,,,,,,gamer228666,,S,"1,127,457",98.36%,,,,,,,,Accolibed,,A,"519,820",98.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Arz3,,A,"567,226",98.21%,,,,,,,,VitorSkull,,A,"523,397",98.24%,,,,,,,,desuqe,,A,"618,717",97.94%,,,,,,,,lolol233,,S,"533,465",97.97%,,,,,,,,skia1,,A,"510,302",97.89%,,,,,,,,alfiu,,A,"427,774",97.22%,,,,,,,,calangi,,A,"462,883",97.45%,,,,,,,,LATAJACYTUNCZYK,,A,"534,439",98.98%,,,,,,,,Fleh,,S,"850,254",97.12%,,,,,,,,Hober38,,A,"388,527",95.07%,,,,,,,,Plasma,,A,"492,759",98.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#12,,China,Crystal,,S,"998,894",99.52%,"2,942,170",2,,,#12,,China,lolol233,,S,"991,806",99.77%,"3,190,104",1,,,#12,,Australia,mrekk,,A,"948,773",99.19%,"2,922,551",2,,,#12,,South Korea,LATAJACYTUNCZYK,,S,"934,274",98.33%,"2,576,809",1,,,#12,,Poland,MALISZEWSKI,, S ,"1,042,918",99.44%,"2,598,870",2,,,#12,,Indonesia,MineFrostID,,A,"757,503",97.20%,"2,093,688",1,,,#12,,China,lolol235,,A,"726,664",97.51%,"2,495,931",2,,,#12,,Germany,criller,,A,"703,720",99.81%,"2,460,802",1,,,#12,,United Kingdom,Accolibed,,S,"1,174,241",99.45%,"3,832,249",2,,,#12,,Poland,MALISZEWSKI,,S,"1,172,481",99.42%,"3,768,896",2,,,#12,,Canada,steamhappy,,A,"802,860",98.58%,"2,440,019",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,lolol233,,A,"890,057",99.67%,,,,,,,,Crystal,,S,"959,502",98.90%,,,,,,,,palr,,S,"900,816",97.00%,,,,,,,,Amamya Kokoro,,S,"671,787",97.14%,,,,,,,,milosz,,A,"563,069",99.14%,,,,,,,,Hakui Koyori,,A,"511,591",94.89%,,,,,,,,Crystal,,A,"633,195",95.00%,,,,,,,,Denzel Curry,,A,"639,007",99.14%,,,,,,,,Bubbleman,,A,"994,550",98.15%,,,,,,,,Rafis,,S,"1,145,729",98.76%,,,,,,,,xootynator,,A,"660,268",96.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,lolol235,,A,"538,526",99.48%,,,,,,,,pr1mary,,A,"626,088",98.49%,,,,,,,,ASecretBox,,A,"642,694",98.71%,,,,,,,,Nopekjk,,A,"500,925",97.01%,,,,,,,,gnahus,,A,"560,426",98.70%,,,,,,,,FAW,,A,"449,696",97.69%,,,,,,,,lolol234,,A,"624,688",97.71%,,,,,,,,Tim Kackner,,A,"619,885",99.17%,,,,,,,,MALTESER,,A,"851,577",99.28%,,,,,,,,milosz,,A,"754,482",98.97%,,,,,,,,Wanderio,,A,"490,380",98.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Ledeau_Fox,,A,"514,693",98.64%,,,,,,,,lolol235,,A,"612,708",98.72%,,,,,,,,Xaver,,A,"430,268",97.00%,,,,,,,,Allegrissimo,,A,"469,823",94.69%,,,,,,,,evil grape,,A,"432,457",98.75%,,,,,,,,GNX,,A,"374,898",94.87%,,,,,,,,lolol233,,A,"511,384",98.37%,,,,,,,,Fleh,,A,"498,190",98.37%,,,,,,,,fudge,,A,"811,881",98.50%,,,,,,,,evil grape,,A,"696,204",97.44%,,,,,,,,Zylice,,A,"486,511",98.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#13,,Sweden,scylla,,A,"871,569",99.79%,"2,862,563",2,,,#13,,Russian Federation,Welter,,S,"998,294",99.95%,"3,086,279",2,,,#13,,Poland,MALISZEWSKI,,S,"958,017",99.06%,"2,918,052",1,,,#13,,Poland,MALISZEWSKI,,S,"954,920",98.85%,"2,569,586",1,,,#13,,Brazil,Kurumiw,,A,"854,086",98.76%,"2,556,351",2,,,#13,,Australia,mrekk,, S ,"999,908",98.20%,"2,086,947",1,,,#13,,Brazil,Kurumiw,,S,"926,958",98.32%,"2,483,000",1,,,#13,,United Kingdom,Bubbleman,,S,"770,785",99.27%,"2,414,517",1,,,#13,,Russian Federation,Welter,,S,"1,187,379",99.72%,"3,709,774",2,,,#13,,Philippines,Jitterish,,S,"1,085,945",97.22%,"3,728,348",2,,,#13,,Russian Federation,gamer228666,,A,"758,281",98.60%,"2,363,601",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,melwem,,A,"761,239",99.29%,,,,,,,,gamer228666,,S,"987,042",99.63%,,,,,,,,milosz,,A,"717,199",98.79%,,,,,,,,milosz,,S,"647,433",98.75%,,,,,,,,VitorSkull,, S ,"646,276",98.42%,,,,,,,,ASecretBox,,A,"411,514",95.85%,,,,,,,,Nyash,,A,"622,022",98.71%,,,,,,,,fudge,,A,"651,062",99.05%,,,,,,,,maxim,,S,"1,142,494",98.69%,,,,,,,,NathanRam1918,,S,"1,054,634",96.39%,,,,,,,,BJIADOC,,A,"568,276",98.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Guyra_,,A,"685,083",99.28%,,,,,,,,Lexu2S,,A,"637,046",98.94%,,,,,,,,gnahus,,S,"622,964",98.56%,,,,,,,,Kosiarek,,S,"527,730",95.65%,,,,,,,,-izzy,,A,"531,203",98.34%,,,,,,,,palr,,A,"342,910",94.91%,,,,,,,,-izzy,,A,"479,377",97.08%,,,,,,,,Mahmood,,A,"552,826",99.16%,,,,,,,,Hober38,,A,"723,086",98.10%,,,,,,,,zonelouise,,A,"997,069",98.36%,,,,,,,,Welter,,A,"558,573",99.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Andros,,A,"544,672",99.28%,,,,,,,,Hober38,,A,"463,897",98.17%,,,,,,,,evil grape,,A,"619,872",97.54%,,,,,,,,gnahus,,A,"439,503",97.11%,,,,,,,,Nyash,, S ,"524,786",98.25%,,,,,,,,Xaver,,A,"332,615",95.69%,,,,,,,,Coreanmaluco,,A,"454,643",97.48%,,,,,,,,Plasma,,A,"439,844",97.69%,,,,,,,,Lexu2S,,A,"656,815",98.38%,,,,,,,,Icarussy,,A,"590,700",95.74%,,,,,,,,Skrowell,,A,"478,471",97.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#14,,Indonesia,Thatnoobguy,,S,"1,004,810",99.79%,"2,831,378",1,,,#14,,United States,rektygon,,S,"992,805",99.82%,"3,068,459",1,,,#14,,Romania,origin_,,S,"948,317",98.50%,"2,890,171",1,,,#14,,Germany,yary,,S,"920,267",97.92%,"2,556,324",1,,,#14,,United Kingdom,skia1,, S ,"767,636",99.30%,"2,470,886",2,,,#14,,Canada,steamhappy,,A,"747,978",97.77%,"2,081,309",1,,,#14,,United States,rektygon,,A,"718,197",98.91%,"2,474,353",1,,,#14,,United Kingdom,Accolibed,,A,"765,807",99.55%,"2,386,823",2,,,#14,,Norway,NINERIK,,S,"1,191,048",99.79%,"3,646,706",1,,,#14,,China,lolol233,,S,"1,099,243",97.65%,"3,673,509",1,,,#14,,Australia,aknzx,,A,"616,925",98.54%,"2,342,922",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,MineFrostID,,A,"746,755",99.62%,,,,,,,,WindowLife,,S,"981,714",99.50%,,,,,,,,badeu,,A,"878,549",96.86%,,,,,,,,criller,,S,"841,227",95.63%,,,,,,,,Plasma,, S ,"695,164",98.86%,,,,,,,,Zylice,,A,"542,787",96.30%,,,,,,,,decaten,,A,"652,358",98.40%,,,,,,,,fudge,,A,"570,868",99.37%,,,,,,,,papercandle,,A,"945,457",98.38%,,,,,,,,lolol235,,S,"1,056,338",96.56%,,,,,,,,ASecretBox,,A,"597,273",98.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,lifeline,,A,"613,354",97.98%,,,,,,,,decaten,,A,"645,334",98.70%,,,,,,,,etn,,A,"619,475",97.88%,,,,,,,,Fleh,,B,"420,778",92.11%,,,,,,,,fudge,,A,"504,592",99.12%,,,,,,,,Wanderio,,A,"438,502",95.06%,,,,,,,,Pezz,,S,"599,138",99.09%,,,,,,,,Bubbleman,,A,"551,181",98.96%,,,,,,,,HUNDUR,,A,"841,272",98.81%,,,,,,,,z980838928,,S,"959,287",93.21%,,,,,,,,mrekk,,A,"579,937",99.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,GNX,,A,"466,459",98.02%,,,,,,,,Pezz,,A,"448,606",98.36%,,,,,,,,Kehest,,A,"443,830",96.55%,,,,,,,,Tim Kackner,,A,"374,052",96.17%,,,,,,,,Bubbleman,,A,"503,494",98.61%,,,,,,,,xootynator,,A,"352,042",95.57%,,,,,,,,tekkito,,A,"504,660",98.08%,,,,,,,,Mahmood,,A,"498,967",98.93%,,,,,,,,Pinguinzi,,A,"668,929",97.90%,,,,,,,,pr1mary,,A,"558,641",95.27%,,,,,,,,palr,,A,"548,787",96.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
