,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#26,CA:,,Wanderio,,A,"978,355",99.28%,1,,,#26,PL:,,evil grape,,S,"983,022",99.54%,2,,,#26,CA:,,Zylice,,S,"940,844",98.31%,2,,,#26,NL:,,John breathe,,S,"863,615",96.25%,1,,,#26,TH:,,Lesperry,,A,"739,792",97.87%,1,,,#26,RO:,,badeu,, S ,"742,605",98.51%,2,,,#26,PL:,,MALISZEWSKI,,A,"792,631",98.83%,2,,,#26,PH:,,LordGabriel,,A,"689,101",99.30%,1,,,#26,PT:,,RafaMat,,S,"1,156,125",98.96%,2,,,#26,RO:,,origin_,,S,"1,125,289",98.19%,2,,,#26,US:,,decaten,,A,"749,640",99.64%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#27,GB:,,fudge,,A,"977,143",99.76%,2,,,#27,DE:,,Tim Kackner,,S,"981,967",99.45%,1,,,#27,ID:,,lifeline,,S,"939,247",98.25%,1,,,#27,ES:,,A L E P H,,S,"862,937",96.25%,1,,,#27,US:,,decaten,,A,"738,517",98.76%,2,,,#27,PL:,,MALISZEWSKI,,A,"734,749",98.41%,1,,,#27,RO:,,etn,,A,"791,400",98.15%,1,,,#27,US:,,Pezz,,A,"684,385",99.68%,2,,,#27,RU:,,Welter,,S,"1,155,300",99.00%,1,,,#27,AU:,,ASecretBox,,A,"1,124,964",99.09%,1,,,#27,FR:,,Satsukiiii,,A,"747,419",99.09%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#28,SG:,,Cymango,,S,"969,128",98.69%,1,,,#28,US:,,WindowLife,,S,"981,714",99.50%,1,,,#28,KZ:,,Kamensh1k,,S,"934,601",98.09%,1,,,#28,SE:,,Lightningfox,,S,"859,746",96.04%,2,,,#28,AU:,,aknzx,,A,"737,366",99.09%,2,,,#28,US:,,[C],,A,"715,086",98.00%,1,,,#28,US:,,Pezz,,A,"779,948",98.57%,2,,,#28,RU:,,Lexu2S,,A,"682,869",99.16%,2,,,#28,AU:,,aknzx,,S,"1,154,821",98.90%,1,,,#28,FI:,,Amasetic,,S,"1,123,169",98.20%,2,,,#28,IT:,,Toukai Teiou,,A,"746,662",99.59%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#29,GR:,,JackPaX,,S,"952,915",99.40%,2,,,#29,DK:,,Sobu-,,S,"980,781",99.45%,2,,,#29,IT:,,kusuriya,,S,"934,361",98.09%,2,,,#29,US:,,tekkito,,S,"849,628",98.18%,2,,,#29,TH:,,-Kedama,,A,"734,766",99.06%,2,,,#29,CL:,,NO37,,A,"713,142",98.39%,2,,,#29,PL:,,szedis,,A,"779,762",97.88%,1,,,#29,AU:,,Xaver,,A,"682,193",99.29%,2,,,#29,TR:,,Raikouhou,,S,"1,154,208",99.00%,2,,,#29,US:,,Pezz,,S,"1,118,993",98.21%,2,,,#29,PL:,,milosz,,A,"744,157",99.27%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#30,GB:,,Bubbleman,,S,"928,129",98.69%,1,,,#30,AU:,,mrekk,,S,"980,362",99.45%,2,,,#30,AR:,,jackzebra,,S,"933,123",98.09%,2,,,#30,DK:,,Sobu-,,S,"848,698",95.94%,2,,,#30,DE:,,yary,,A,"734,488",98.34%,1,,,#30,KR:,,LATAJACYTUNCZYK,,A,"695,616",96.45%,2,,,#30,CL:,,Hanayume,,A,"767,682",97.66%,1,,,#30,NZ:,,Saiyku,,A,"681,835",99.22%,1,,,#30,CA:,,PinkEyeFan2013,,S,"1,153,766",98.90%,1,,,#30,CA:,,PinkEyeFan2013,,S,"1,117,931",97.94%,1,,,#30,US:,,Pezz,,A,"730,367",98.39%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#31,CO:,,Okinari,,A,"919,266",99.40%,1,,,#31,CL:,,Intercambing,,S,"980,043",99.40%,1,,,#31,DK:,,Sobu-,,S,"931,755",98.00%,2,,,#31,TR:,,Raikouhou,,S,"844,635",95.73%,2,,,#31,GB:,,Plasma,,A,"725,229",98.06%,1,,,#31,FI:,,Kalanluu,,A,"686,201",97.06%,2,,,#31,KR:,,[Karcher],,A,"757,284",98.32%,1,,,#31,KR:,,Allegrissimo,,A,"681,776",99.00%,2,,,#31,MY:,,n0 head,,S,"1,152,563",98.96%,1,,,#31,DE:,,yary,,S,"1,117,234",98.05%,1,,,#31,RO:,,badeu,,A,"725,625",97.85%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#32,SE:,,scylla,,A,"905,319",99.55%,1,,,#32,KZ:,,Kamensh1k,,S,"979,191",99.40%,1,,,#32,BR:,,-izzy,,S,"929,427",97.92%,2,,,#32,TH:,,Arz3,,S,"844,445",95.52%,1,,,#32,US:,,decaten,,A,"724,768",98.34%,1,,,#32,NO:,,YokesPai,,A,"679,448",96.81%,2,,,#32,US:,,decaten,,A,"751,824",98.48%,2,,,#32,US:,,decaten,,A,"680,818",99.51%,2,,,#32,BR:,,Kurumiw,,S,"1,151,215",98.83%,2,,,#32,GR:,,-Puyu,,S,"1,117,075",98.03%,2,,,#32,BY:,,khaurege12,,A,"712,701",98.51%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#33,IT:,,MeOwz,,A,"902,677",99.21%,1,,,#33,UY:,,Rebo,,S,"978,646",99.40%,2,,,#33,MY:,,Rampax,,S,"924,998",97.75%,2,,,#33,DE:,,criller,,S,"841,227",95.63%,1,,,#33,RU:,,Welter,,A,"721,662",97.36%,1,,,#33,SA:,,sheard,,A,"667,729",98.61%,1,,,#33,TW:,,willy0214,,A,"739,720",97.58%,2,,,#33,DE:,,criller,,A,"679,819",99.58%,2,,,#33,CL:,,Intercambing,,A,"1,150,443",99.03%,1,,,#33,JP:,,haga1115,,S,"1,116,019",98.02%,1,,,#33,KR:,,LATAJACYTUNCZYK,,A,"705,529",97.97%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#34,KZ:,,Kamensh1k,,A,"896,773",99.55%,1,,,#34,DE:,,Tim Kackner,,S,"978,074",99.40%,2,,,#34,BE:,,Mornis,,A,"924,991",98.13%,2,,,#34,CA:,,xootynator,,S,"835,475",95.42%,2,,,#34,SE:,,scylla,,A,"719,096",99.03%,1,,,#34,PL:,,evil grape,,A,"662,422",97.47%,1,,,#34,RU:,,Welter,,A,"738,405",98.83%,1,,,#34,SG:,,Mekeyo,,A,"679,563",99.19%,1,,,#34,RU:,,Lexu2S,,S,"1,149,988",98.83%,1,,,#34,AU:,,aknzx,,S,"1,114,927",98.04%,1,,,#34,KR:,,Amamya Kokoro,,A,"700,197",98.42%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#35,CN:,,lolol233,,A,"890,057",99.67%,2,,,#35,IT:,,Toukai Teiou,,S,"977,802",99.36%,2,,,#35,GB:,,skia1,,S,"924,391",97.75%,2,,,#35,US:,,decaten,,S,"826,715",97.58%,2,,,#35,PH:,,NathanRam1918,,A,"713,563",98.42%,1,,,#35,HK:,,misha awa,,A,"656,472",97.51%,2,,,#35,KR:,,Amamya Kokoro,,A,"731,194",98.54%,1,,,#35,CN:,,Crystal,,A,"679,367",98.92%,2,,,#35,UY:,,Melxdy,,A,"1,148,974",98.91%,2,,,#35,FI:,,vaadin peukkua,,S,"1,113,212",97.89%,1,,,#35,SE:,,scylla,,A,"700,165",99.05%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#36,PH:,,LordGabriel,,A,"886,919",99.69%,2,,,#36,DE:,,Fleh,,S,"977,591",99.36%,2,,,#36,BY:,,khaurege12,,S,"920,678",98.04%,1,,,#36,BR:,,kagiura,,S,"824,019",95.10%,2,,,#36,BR:,,-izzy,,A,"703,204",98.37%,1,,,#36,TW:,,GAO HAO,,A,"654,884",97.75%,2,,,#36,IT:,,Toukai Teiou,,A,"729,028",99.15%,1,,,#36,BY:,,khaurege12,,A,"674,935",99.32%,1,,,#36,PL:,,evil grape,,S,"1,148,901",98.81%,2,,,#36,KR:,,LATAJACYTUNCZYK,,S,"1,105,131",97.63%,2,,,#36,PH:,,Icarussy,,A,"698,446",98.78%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#37,KZ:,,Ternafis,,A,"886,357",99.62%,2,,,#37,RU:,,Lexu2S,,S,"977,315",99.36%,1,,,#37,DE:,,yary,,S,"919,856",97.67%,2,,,#37,NZ:,,5aiyku,,S,"817,293",94.90%,1,,,#37,TR:,,Raikouhou,,A,"699,605",98.59%,1,,,#37,US:,,BoshyMan741,,A,"641,277",98.77%,1,,,#37,CN:,,lolol235,,A,"726,664",97.51%,2,,,#37,PL:,,MALISZEWSKI,,A,"672,212",99.22%,1,,,#37,CA:,,Zylice,,S,"1,147,846",98.84%,1,,,#37,DE:,,aimbotcone,,S,"1,101,122",99.09%,2,,,#37,VN:,,def,,A,"697,912",99.11%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#38,NO:,,papercandle,,A,"886,098",99.55%,2,,,#38,BR:,,-izzy,,S,"976,358",99.36%,1,,,#38,KR:,,LATAJACYTUNCZYK,,A,"909,357",98.34%,2,,,#38,AU:,,palr,,S,"813,831",94.66%,1,,,#38,FR:,,Musty,,A,"699,158",98.14%,2,,,#38,TW:,,GAO HAO,,A,"637,339",97.92%,1,,,#38,PL:,,Kosiarek,,A,"723,307",97.83%,2,,,#38,NZ:,,ozbert,,A,"672,044",98.58%,1,,,#38,AU:,,ASecretBox,,S,"1,147,666",98.79%,1,,,#38,RU:,,Hober38,,S,"1,100,843",97.60%,2,,,#38,FR:,,FlasTEH,,A,"695,567",98.06%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#39,AU:,,aknzx,,A,"880,876",99.53%,2,,,#39,PH:,,Icarussy,,S,"974,205",99.27%,1,,,#39,UA:,,POMAH,,S,"908,426",97.25%,2,,,#39,TH:,,-Kedama,,S,"812,115",94.66%,2,,,#39,GB:,,Plasma,, S ,"695,164",98.86%,2,,,#39,PE:,,[MG]Arnold24x24,,A,"629,899",98.16%,2,,,#39,US:,,rektygon,,A,"718,197",98.91%,1,,,#39,KR:,,Suyong_,,A,"671,535",99.48%,1,,,#39,UY:,,PLOXARU,,S,"1,145,040",98.69%,1,,,#39,CL:,,alfiu,,S,"1,099,876",97.42%,1,,,#39,GR:,,JackPaX,,A,"693,220",98.98%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#40,FI:,,AllyrD,,S,"880,831",99.43%,2,,,#40,ES:,,ESCRUPULILLO,,S,"974,030",99.27%,2,,,#40,BR:,,VitorSkull,,A,"906,886",97.67%,2,,,#40,AU:,,aknzx,,S,"811,743",97.16%,2,,,#40,FR:,,FlasTEH,,A,"691,330",97.89%,1,,,#40,KR:,,Amamya Kokoro,, S ,"624,498",97.75%,1,,,#40,BY:,,khaurege12,,A,"699,432",98.89%,1,,,#40,HK:,,F2X,,A,"669,146",98.19%,1,,,#40,CN:,,lolol233,,S,"1,143,687",98.62%,2,,,#40,CN:,,lolol233,,S,"1,099,243",97.65%,1,,,#40,LV:,,hihihaha142,,A,"682,625",98.91%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#41,FR:,,Hifkil,,A,"876,656",99.52%,2,,,#41,NL:,,John Zenith,,S,"974,004",99.27%,2,,,#41,AU:,,palr,,S,"900,816",97.00%,2,,,#41,AT:,,z10a,,S,"802,236",94.27%,1,,,#41,FI:,,savilju,, S ,"687,758",99.05%,2,,,#41,HK:,,misha awa,,A,"623,273",97.69%,1,,,#41,CA:,,Wanderio,,A,"696,959",98.37%,2,,,#41,CN:,,lolol233,,A,"667,017",99.51%,1,,,#41,RU:,,maxim,,S,"1,142,494",98.69%,2,,,#41,NO:,,Pinguinzi,,S,"1,095,913",97.39%,2,,,#41,IT:,,kusuriya,,A,"678,813",99.02%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#42,TR:,,Raikouhou,,A,"871,822",99.90%,1,,,#42,FR:,,Hifkil,,S,"973,595",99.27%,1,,,#42,UA:,,dench,,S,"900,456",97.09%,2,,,#42,ID:,,GNX,,S,"797,676",94.06%,1,,,#42,DE:,,okinamo,,A,"686,042",98.48%,1,,,#42,CA:,,Zylice,,A,"618,183",96.71%,2,,,#42,KR:,,[Karcher],,A,"688,780",98.58%,2,,,#42,FR:,,Musty,,A,"666,527",99.32%,1,,,#42,CL:,,Gonzah,,S,"1,142,311",98.76%,1,,,#42,CL:,,alfiu,,S,"1,094,190",97.26%,2,,,#42,US:,,tekkito,,A,"674,809",99.49%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#43,SE:,,scylla,,A,"871,569",99.79%,2,,,#43,BR:,,Nyash,,S,"973,490",99.27%,1,,,#43,NZ:,,Saiyku,,S,"891,830",96.71%,1,,,#43,US:,,Pezz,,S,"792,254",96.85%,2,,,#43,CL:,,siiphs,, S ,"684,589",98.78%,2,,,#43,GB:,,Bubbleman,,A,"615,241",98.08%,1,,,#43,FR:,,Hifkil,,A,"688,055",97.18%,1,,,#43,US:,,BoshyMan741,,A,"665,519",99.35%,2,,,#43,CN:,,lolol233,,S,"1,139,616",98.62%,1,,,#43,PH:,,Jitterish,,S,"1,085,945",97.22%,2,,,#43,US:,,tekkito,,A,"669,978",99.35%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#44,UA:,,CRIMEA,,A,"858,590",99.07%,2,,,#44,JP:,,shouponpon,,S,"973,484",99.27%,2,,,#44,BR:,,Nyash,,S,"890,368",96.67%,2,,,#44,BR:,,-izzy,,S,"786,893",93.85%,2,,,#44,TH:,,chests,,A,"682,262",97.44%,1,,,#44,GB:,,lystia,,A,"614,334",97.61%,1,,,#44,GB:,,fudge,,A,"679,948",99.02%,1,,,#44,IT:,,Toukai Teiou,,A,"665,074",99.50%,1,,,#44,NZ:,,Kyujin,,S,"1,138,895",98.62%,1,,,#44,SE:,,scylla,,S,"1,081,009",97.12%,2,,,#44,CA:,,Zylice,,A,"666,717",98.77%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#45,GB:,,fudge,,A,"858,589",99.66%,1,,,#45,SG:,,qstronaut,,S,"973,063",99.21%,2,,,#45,IN:,,ArtoriaMyAngel,,S,"889,931",96.67%,2,,,#45,AT:,,fedoragoose,,A,"774,133",93.13%,2,,,#45,NO:,,YokesPai,, S ,"682,117",98.39%,2,,,#45,SE:,,Fejlan,,A,"610,015",97.20%,1,,,#45,RU:,,gamer228666,,S,"676,859",97.58%,2,,,#45,KR:,,[Karcher],,A,"662,407",99.61%,1,,,#45,PH:,,Icarussy,,S,"1,136,681",98.48%,2,,,#45,UA:,,nooneloves,,S,"1,075,105",96.92%,2,,,#45,PE:,,[MG]Arnold24x24,,A,"660,380",98.77%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#46,NZ:,,Saiyku,,S,"858,378",99.29%,2,,,#46,KZ:,,Kamensh1k,,S,"973,031",99.27%,2,,,#46,PL:,,evil grape,,A,"889,088",97.84%,2,,,#46,GB:,,Accolibed,,S,"769,156",95.18%,1,,,#46,TH:,,Lesperry,,A,"673,648",98.51%,2,,,#46,FI:,,Kalanluu,,A,"602,735",97.12%,1,,,#46,VN:,,def,,A,"674,559",96.94%,2,,,#46,KR:,,Amamya Kokoro,,A,"661,485",99.37%,1,,,#46,DE:,,criller,,S,"1,134,840",98.41%,2,,,#46,NO:,,NINERIK,,A,"1,075,091",99.35%,2,,,#46,CA:,,xootynator,,A,"660,268",96.52%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#47,US:,,WindowLife,,A,"857,182",99.35%,2,,,#47,ID:,,MejiroMcQueen,,S,"971,910",99.22%,2,,,#47,US:,,EthantrixV3,,A,"888,615",96.96%,2,,,#47,RU:,,gamer228666,,A,"763,120",92.92%,1,,,#47,AU:,,palr,,A,"672,697",98.03%,1,,,#47,HU:,,csaba21123,,A,"599,955",97.51%,1,,,#47,PL:,,szedis,,A,"669,930",97.57%,2,,,#47,ID:,,Thatnoobguy,,A,"660,429",99.27%,1,,,#47,NL:,,John ethken,,S,"1,134,679",98.53%,1,,,#47,CN:,,lolol235,,S,"1,074,984",97.05%,2,,,#47,KR:,,Amamya Kokoro,,A,"656,465",98.52%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#48,JP:,,YMD,,A,"856,267",99.24%,2,,,#48,BR:,,VitorSkull,,S,"971,603",99.22%,2,,,#48,RO:,,badeu,,A,"878,549",96.86%,1,,,#48,CO:,,Pabloniichan,,A,"738,342",91.88%,2,,,#48,US:,,EthantrixV3,,A,"671,322",99.00%,2,,,#48,GR:,,JackPaX,,A,"595,549",98.39%,1,,,#48,DE:,,criller,,A,"662,157",98.45%,1,,,#48,PL:,,Kosiarek,,A,"659,524",99.51%,1,,,#48,VN:,,Another Guy,,S,"1,132,209",98.41%,1,,,#48,FR:,,Geordie Greep,,S,"1,073,486",96.88%,2,,,#48,HK:,,misha awa,,A,"651,247",98.54%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#49,ID:,,Thatnoobguy,,A,"846,540",99.14%,2,,,#49,AT:,,fedoragoose,,S,"970,655",99.22%,1,,,#49,FI:,,savilju,,A,"875,810",97.02%,1,,,#49,TR:,,Shinkiro,,S,"734,360",94.66%,1,,,#49,KR:,,LATAJACYTUNCZYK,, S ,"670,316",98.39%,1,,,#49,GB:,,skia1,,A,"577,941",97.02%,1,,,#49,ES:,,ESCRUPULILLO,,A,"661,117",97.12%,2,,,#49,ID:,,Thatnoobguy,,A,"656,667",99.19%,2,,,#49,KR:,,[Karcher],,S,"1,129,944",98.27%,2,,,#49,SG:,,hollowknees,,S,"1,071,085",96.86%,2,,,#49,DE:,,ZeitFrost,,A,"649,777",98.93%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#50,FR:,,Hifkil,,A,"835,864",99.79%,1,,,#50,KR:,,[Karcher],,S,"969,502",99.16%,1,,,#50,AU:,,palr,,S,"869,741",96.00%,1,,,#50,KR:,,Amamya Kokoro,,S,"729,945",96.54%,2,,,#50,PE:,,[MG]Arnold24x24,, S ,"669,165",99.03%,2,,,#50,CL:,,alfiu,,A,"571,648",96.75%,1,,,#50,US:,,decaten,,A,"652,358",98.40%,1,,,#50,NL:,,Wind Tales,,A,"656,646",98.80%,2,,,#50,PT:,,RafaMat,,S,"1,127,171",98.27%,1,,,#50,PH:,,Jitterish,,S,"1,069,359",96.64%,1,,,#50,DE:,,criller,,A,"649,559",99.20%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#51,GB:,,Accolibed,,A,"825,083",99.47%,2,,,#51,AU:,,Xaver,,S,"968,435",99.13%,2,,,#51,KR:,,Nopekjk,,A,"868,009",98.02%,1,,,#51,CN:,,lolol233,,S,"729,500",96.22%,1,,,#51,KR:,,Nopekjk,,A,"661,333",98.23%,2,,,#51,PH:,,NathanRam1918,,A,"571,079",96.92%,1,,,#51,AR:,,Amuro,,A,"650,296",97.06%,2,,,#51,GB:,,fudge,,A,"651,062",99.05%,1,,,#51,NL:,,John ethken,,A,"1,126,955",98.45%,2,,,#51,DE:,,yary,,S,"1,068,741",96.73%,2,,,#51,IT:,,Toukai Teiou,,A,"649,495",99.04%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#52,PL:,,MALISZEWSKI,,A,"822,280",99.74%,1,,,#52,RU:,,Hober38,,S,"966,771",99.08%,1,,,#52,FR:,,FlasTEH,,A,"865,709",97.44%,1,,,#52,RO:,,badeu,,S,"721,315",96.20%,2,,,#52,BR:,,Nyash,,A,"656,797",99.00%,1,,,#52,CO:,,Jekuru,,A,"555,757",96.43%,1,,,#52,AT:,,fedoragoose,,A,"644,611",97.06%,1,,,#52,US:,,decaten,,A,"649,515",99.51%,1,,,#52,RO:,,Kehest,,S,"1,126,846",98.21%,2,,,#52,CO:,,Pabloniichan,,S,"1,065,169",96.70%,2,,,#52,HK:,,misha awa,,A,"645,427",98.90%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#53,MY:,,Rampax,,A,"821,697",99.48%,2,,,#53,BG:,,- Frane-,,S,"966,366",99.04%,2,,,#53,AU:,,ASecretBox,,A,"859,206",98.38%,1,,,#53,PL:,,Kosiarek,,A,"711,604",96.93%,2,,,#53,CN:,,lolol235,,A,"652,905",98.14%,1,,,#53,CA:,,steamhappy,,A,"551,628",98.14%,2,,,#53,SK:,,Drxvmik,,A,"643,047",96.54%,2,,,#53,PL:,,szedis,,A,"647,412",99.27%,2,,,#53,HU:,,defii,,S,"1,126,557",98.27%,1,,,#53,SG:,,hollowknees,,S,"1,062,154",96.75%,1,,,#53,AT:,,fedoragoose,,A,"643,520",97.50%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#54,KR:,,Amamya Kokoro,,A,"818,746",99.45%,2,,,#54,AU:,,mrekk,,S,"965,874",99.08%,1,,,#54,NL:,,John ethken,,A,"857,932",98.11%,2,,,#54,IT:,,kusuriya,,S,"705,660",95.60%,2,,,#54,AU:,,palr,, S ,"651,525",98.55%,2,,,#54,RU:,,BJIADOC,,A,"546,137",97.71%,1,,,#54,AE:,,-aico,,A,"641,699",95.38%,1,,,#54,CN:,,lolol234,,A,"645,656",99.37%,1,,,#54,PH:,,zonelouise,,S,"1,124,603",98.26%,2,,,#54,ES:,,ESCRUPULILLO,,S,"1,061,827",96.70%,1,,,#54,PL:,,MALISZEWSKI,,A,"639,929",99.43%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#55,ID:,,lifeline,,A,"812,461",99.38%,2,,,#55,IL:,,Galog,,S,"965,519",98.99%,2,,,#55,PH:,,Icarussy,,A,"853,680",98.63%,2,,,#55,VN:,,baoo,,A,"704,539",90.52%,2,,,#55,RO:,,badeu,, S ,"649,676",98.48%,2,,,#55,NZ:,,5aiyku,,A,"545,868",95.73%,1,,,#55,NL:,,John ethken,,A,"639,288",98.60%,2,,,#55,IT:,,BELLOFIGO,,A,"643,404",99.01%,1,,,#55,KR:,,Amamya Kokoro,,S,"1,118,926",98.07%,1,,,#55,CN:,,lolol235,,S,"1,056,338",96.56%,1,,,#55,US:,,rektygon,,A,"639,064",99.30%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
